Season,HomeTeam,AwayTeam,home_rest_days_all,away_rest_days_all,home_matches_last_14_all,away_matches_last_14_all,home_played_euro_last_5,away_played_euro_last_5,diff_rest_days_all,diff_matches_last_14_all,diff_played_euro_last_5
2023_2024,Fulham,Newcastle,4.0,4.0,2,2,0,0,0.0,0,0
2023_2024,Luton,Bournemouth,3.0,4.0,2,2,0,0,-1.0,0,0
2023_2024,Wolves,West Ham,4.0,4.0,2,2,0,0,0.0,0,0
2023_2024,Brighton,Arsenal,3.0,3.0,2,2,0,0,0.0,0,0
2023_2024,Man United,Liverpool,3.0,3.0,2,2,0,0,0.0,0,0
2023_2024,Sheffield United,Chelsea,3.0,3.0,2,2,0,0,0.0,0,0
2023_2024,Tottenham,Nott'm Forest,5.0,5.0,2,2,0,0,0.0,0,0
2023_2024,Newcastle,Tottenham,7.0,6.0,3,3,0,0,1.0,0,0
2023_2024,Brentford,Sheffield United,7.0,6.0,3,3,0,0,1.0,0,0
2023_2024,Burnley,Brighton,7.0,7.0,3,3,0,0,0.0,0,0
2023_2024,Man City,Luton,4.0,7.0,4,3,1,0,-3.0,1,1
2023_2024,Nott'm Forest,Wolves,6.0,7.0,3,3,0,0,-1.0,0,0
2023_2024,Bournemouth,Man United,7.0,6.0,3,3,0,0,1.0,0,0
2023_2024,Liverpool,Crystal Palace,3.0,8.0,4,2,1,0,-5.0,2,1
2023_2024,West Ham,Fulham,3.0,8.0,3,2,1,0,-5.0,1,1
2023_2024,Arsenal,Aston Villa,5.0,3.0,4,3,1,1,2.0,1,0
2023_2024,Chelsea,Everton,8.0,9.0,2,2,0,0,-1.0,0,0
2023_2024,Luton,Brentford,7.0,7.0,2,2,0,0,0.0,0,0
2023_2024,Sheffield United,Burnley,7.0,7.0,2,2,0,0,0.0,0,0
2023_2024,Wolves,Arsenal,7.0,3.0,2,4,0,1,4.0,-2,-1
2023_2024,Everton,Nott'm Forest,6.0,8.0,1,2,0,0,-2.0,-1,0
2023_2024,Aston Villa,Bournemouth,3.0,8.0,3,1,1,0,-5.0,2,1
2023_2024,Crystal Palace,West Ham,7.0,3.0,1,3,0,1,4.0,-2,-1
2023_2024,Fulham,Liverpool,7.0,3.0,1,4,0,1,4.0,-3,-1
2023_2024,Arsenal,Chelsea,3.0,3.0,4,2,0,0,0.0,2,0
2023_2024,Wolves,Bournemouth,4.0,3.0,2,2,0,0,1.0,0,0
2023_2024,Crystal Palace,Newcastle,3.0,11.0,2,1,0,0,-8.0,1,0
2023_2024,Everton,Liverpool,3.0,3.0,2,4,0,0,0.0,-2,0
2023_2024,Man United,Sheffield United,3.0,4.0,2,2,0,0,-1.0,0,0
2023_2024,Brighton,Man City,12.0,5.0,1,3,0,0,7.0,-2,0
2023_2024,West Ham,Liverpool,6.0,3.0,3,4,0,0,3.0,-1,0
2023_2024,Fulham,Crystal Palace,6.0,3.0,2,3,0,0,3.0,-1,0
2023_2024,Man United,Burnley,3.0,7.0,3,2,0,0,-4.0,1,0
2023_2024,Newcastle,Sheffield United,3.0,3.0,2,3,0,0,0.0,-1,0
2023_2024,Wolves,Luton,3.0,7.0,3,2,0,0,-4.0,1,0
2023_2024,Everton,Brentford,3.0,7.0,3,2,0,0,-4.0,1,0
2023_2024,Aston Villa,Chelsea,6.0,4.0,3,3,0,0,2.0,0,0
2023_2024,Bournemouth,Brighton,4.0,3.0,2,1,0,0,1.0,1,0
2023_2024,Tottenham,Arsenal,15.0,5.0,0,4,0,0,10.0,-4,0
2023_2024,Nott'm Forest,Man City,7.0,3.0,1,3,0,0,4.0,-2,0
2023_2024,Chelsea,Tottenham,5.0,4.0,3,1,0,0,1.0,2,0
2023_2024,Luton,Everton,6.0,6.0,2,3,0,0,0.0,-1,0
2023_2024,Arsenal,Bournemouth,6.0,6.0,3,3,0,0,0.0,0,0
2023_2024,Brentford,Fulham,7.0,7.0,2,2,0,0,0.0,0,0
2023_2024,Burnley,Newcastle,7.0,7.0,2,2,0,0,0.0,0,0
2023_2024,Sheffield United,Nott'm Forest,7.0,6.0,3,2,0,0,1.0,1,0
2023_2024,Man City,Wolves,6.0,7.0,3,3,0,0,-1.0,0,0
2023_2024,Brighton,Aston Villa,7.0,3.0,2,3,0,1,4.0,-1,-1
2023_2024,Chelsea,West Ham,3.0,8.0,3,2,0,0,-5.0,1,0
2023_2024,Liverpool,Tottenham,8.0,3.0,3,2,0,0,5.0,1,0
2023_2024,Crystal Palace,Man United,9.0,9.0,2,2,0,0,0.0,0,0
2023_2024,Fulham,Man City,7.0,7.0,2,2,0,0,0.0,0,0
2023_2024,Bournemouth,Brentford,7.0,7.0,2,2,0,0,0.0,0,0
2023_2024,Everton,Sheffield United,8.0,7.0,2,2,0,0,1.0,0,0
2023_2024,Newcastle,Brighton,7.0,6.0,2,2,0,0,1.0,0,0
2023_2024,Tottenham,Burnley,6.0,7.0,3,2,0,0,-1.0,1,0
2023_2024,West Ham,Luton,6.0,8.0,2,2,0,0,-2.0,0,0
2023_2024,Wolves,Crystal Palace,7.0,5.0,2,2,0,0,2.0,0,0
2023_2024,Nott'm Forest,Chelsea,7.0,6.0,2,3,0,0,1.0,-1,0
2023_2024,Man United,Arsenal,6.0,8.0,1,2,0,0,-2.0,-1,0
2023_2024,Aston Villa,Liverpool,4.0,8.0,3,1,1,0,-4.0,2,1
2023_2024,Tottenham,Man City,3.0,3.0,3,2,0,0,0.0,1,0
2023_2024,Brighton,Chelsea,4.0,4.0,2,3,0,0,0.0,-1,0
2023_2024,Man United,Newcastle,3.0,4.0,2,2,0,0,-1.0,0,0
2023_2024,Arsenal,Everton,7.0,8.0,1,1,0,0,-1.0,0,0
2023_2024,Brentford,Newcastle,8.0,4.0,1,2,0,0,4.0,-1,0
2023_2024,Brighton,Man United,4.0,4.0,3,3,0,0,0.0,0,0
2023_2024,Burnley,Nott'm Forest,8.0,8.0,1,1,0,0,0.0,0,0
2023_2024,Chelsea,Bournemouth,4.0,8.0,3,1,0,0,-4.0,2,0
2023_2024,Crystal Palace,Aston Villa,8.0,6.0,2,3,0,0,2.0,-1,0
2023_2024,Liverpool,Wolves,6.0,8.0,2,1,0,0,-2.0,1,0
2023_2024,Luton,Fulham,8.0,8.0,1,1,0,0,0.0,0,0
2023_2024,Man City,West Ham,5.0,8.0,2,2,0,0,-3.0,0,0
2023_2024,Sheffield United,Tottenham,8.0,5.0,1,3,0,0,3.0,-2,0
2024_2025,Man United,Fulham,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Ipswich,Liverpool,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Arsenal,Wolves,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Everton,Brighton,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Newcastle,Southampton,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Nott'm Forest,Bournemouth,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,West Ham,Aston Villa,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Brentford,Crystal Palace,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Chelsea,Man City,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Leicester,Tottenham,60.0,60.0,0,0,0,0,0.0,0,0
2024_2025,Brighton,Man United,7.0,8.0,1,1,0,0,-1.0,0,0
2024_2025,Crystal Palace,West Ham,6.0,7.0,1,1,0,0,-1.0,0,0
2024_2025,Fulham,Leicester,8.0,5.0,1,1,0,0,3.0,0,0
2024_2025,Man City,Ipswich,6.0,7.0,1,1,0,0,-1.0,0,0
2024_2025,Southampton,Nott'm Forest,7.0,7.0,1,1,0,0,0.0,0,0
2024_2025,Tottenham,Everton,5.0,7.0,1,1,0,0,-2.0,0,0
2024_2025,Aston Villa,Arsenal,7.0,7.0,1,1,0,0,0.0,0,0
2024_2025,Bournemouth,Newcastle,8.0,8.0,1,1,0,0,0.0,0,0
2024_2025,Wolves,Chelsea,8.0,7.0,1,1,0,0,1.0,0,0
2024_2025,Liverpool,Brentford,8.0,7.0,1,1,0,0,1.0,0,0
2024_2025,Arsenal,Brighton,7.0,4.0,2,3,0,0,3.0,-1,0
2024_2025,Brentford,Southampton,3.0,3.0,3,3,0,0,0.0,0,0
2024_2025,Everton,Bournemouth,4.0,3.0,3,3,0,0,1.0,0,0
2024_2025,Ipswich,Fulham,3.0,4.0,3,2,0,0,-1.0,1,0
2024_2025,Leicester,Aston Villa,4.0,7.0,3,2,0,0,-3.0,1,0
2024_2025,Nott'm Forest,Wolves,3.0,3.0,3,3,0,0,0.0,0,0
2024_2025,West Ham,Man City,3.0,7.0,3,2,0,0,-4.0,1,0
2024_2025,Chelsea,Crystal Palace,7.0,5.0,2,3,0,0,2.0,-1,0
2024_2025,Newcastle,Tottenham,4.0,8.0,2,2,0,0,-4.0,0,0
2024_2025,Man United,Liverpool,8.0,7.0,1,1,0,0,1.0,0,0
2024_2025,Southampton,Man United,14.0,13.0,1,1,0,0,1.0,0,0
2024_2025,Brighton,Ipswich,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Crystal Palace,Leicester,13.0,14.0,1,1,0,0,-1.0,0,0
2024_2025,Fulham,West Ham,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Liverpool,Nott'm Forest,13.0,14.0,1,1,0,0,-1.0,0,0
2024_2025,Man City,Brentford,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Aston Villa,Everton,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Bournemouth,Chelsea,14.0,13.0,1,1,0,0,1.0,0,0
2024_2025,Tottenham,Arsenal,14.0,15.0,1,0,0,0,-1.0,1,0
2024_2025,Wolves,Newcastle,15.0,14.0,0,1,0,0,1.0,-1,0
2024_2025,West Ham,Chelsea,7.0,7.0,1,1,0,0,0.0,0,0
2024_2025,Aston Villa,Wolves,4.0,3.0,2,2,1,0,1.0,0,1
2024_2025,Fulham,Newcastle,4.0,6.0,2,1,0,0,-2.0,1,0
2024_2025,Leicester,Everton,7.0,4.0,1,2,0,0,3.0,-1,0
2024_2025,Liverpool,Bournemouth,4.0,7.0,2,1,1,0,-3.0,1,1
2024_2025,Southampton,Ipswich,4.0,7.0,2,1,0,0,-3.0,1,0
2024_2025,Tottenham,Brentford,3.0,4.0,2,2,0,0,-1.0,0,0
2024_2025,Crystal Palace,Man United,4.0,4.0,2,2,0,0,0.0,0,0
2024_2025,Brighton,Nott'm Forest,4.0,8.0,2,1,0,0,-4.0,1,0
2024_2025,Man City,Arsenal,4.0,3.0,2,2,1,1,1.0,0,0
2024_2025,Newcastle,Man City,7.0,4.0,2,4,0,0,3.0,-2,0
2024_2025,Arsenal,Leicester,3.0,4.0,4,3,0,0,-1.0,1,0
2024_2025,Brentford,West Ham,7.0,3.0,3,3,0,0,4.0,0,0
2024_2025,Chelsea,Brighton,4.0,6.0,3,3,0,0,-2.0,0,0
2024_2025,Everton,Crystal Palace,7.0,7.0,3,3,0,0,0.0,0,0
2024_2025,Nott'm Forest,Fulham,6.0,7.0,2,3,0,0,-1.0,-1,0
2024_2025,Wolves,Liverpool,7.0,3.0,3,4,0,0,4.0,-1,0
2024_2025,Ipswich,Aston Villa,8.0,5.0,1,3,0,0,3.0,-2,0
2024_2025,Man United,Tottenham,4.0,3.0,3,4,1,1,1.0,-1,0
2024_2025,Bournemouth,Southampton,9.0,9.0,1,2,0,0,0.0,-1,0
2024_2025,Crystal Palace,Liverpool,7.0,3.0,2,4,0,1,4.0,-2,-1
2024_2025,Arsenal,Southampton,4.0,5.0,4,2,1,0,-1.0,2,1
2024_2025,Brentford,Wolves,7.0,7.0,2,2,0,0,0.0,0,0
2024_2025,Leicester,Bournemouth,7.0,5.0,3,2,0,0,2.0,1,0
2024_2025,Man City,Fulham,4.0,7.0,4,2,1,0,-3.0,2,1
2024_2025,West Ham,Ipswich,7.0,6.0,3,2,0,0,1.0,1,0
2024_2025,Everton,Newcastle,7.0,4.0,2,3,0,0,3.0,-1,0
2024_2025,Aston Villa,Man United,4.0,3.0,3,3,1,1,1.0,0,0
2024_2025,Chelsea,Nott'm Forest,3.0,8.0,3,2,1,0,-5.0,1,1
2024_2025,Brighton,Tottenham,8.0,3.0,2,3,0,1,5.0,-1,-1
2024_2025,Tottenham,West Ham,13.0,14.0,1,1,0,0,-1.0,0,0
2024_2025,Fulham,Aston Villa,14.0,13.0,1,1,0,0,1.0,0,0
2024_2025,Ipswich,Everton,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Man United,Brentford,13.0,14.0,1,1,0,0,-1.0,0,0
2024_2025,Newcastle,Brighton,14.0,13.0,1,1,0,0,1.0,0,0
2024_2025,Southampton,Leicester,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Bournemouth,Arsenal,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Wolves,Man City,15.0,15.0,0,0,0,0,0.0,0,0
2024_2025,Liverpool,Chelsea,15.0,14.0,0,1,0,0,1.0,-1,0
2024_2025,Nott'm Forest,Crystal Palace,15.0,16.0,0,0,0,0,-1.0,0,0
2024_2025,Leicester,Nott'm Forest,6.0,4.0,1,1,0,0,2.0,0,0
2024_2025,Aston Villa,Bournemouth,4.0,7.0,2,1,1,0,-3.0,1,1
2024_2025,Brentford,Ipswich,7.0,7.0,1,1,0,0,0.0,0,0
2024_2025,Brighton,Wolves,7.0,6.0,1,1,0,0,1.0,0,0
2024_2025,Man City,Southampton,3.0,7.0,2,1,1,0,-4.0,1,1
2024_2025,Everton,Fulham,7.0,7.0,1,1,0,0,0.0,0,0
2024_2025,Chelsea,Newcastle,3.0,8.0,2,1,1,0,-5.0,1,1
2024_2025,Crystal Palace,Tottenham,6.0,3.0,1,2,0,1,3.0,-1,-1
2024_2025,West Ham,Man United,8.0,3.0,1,2,0,1,5.0,-1,-1
2024_2025,Arsenal,Liverpool,5.0,4.0,2,2,1,1,1.0,0,0
2024_2025,Newcastle,Arsenal,3.0,3.0,3,4,0,0,0.0,-1,0
2024_2025,Bournemouth,Man City,7.0,3.0,2,4,0,0,4.0,-2,0
2024_2025,Ipswich,Leicester,7.0,3.0,2,3,0,0,4.0,-1,0
2024_2025,Liverpool,Brighton,3.0,3.0,4,3,0,0,0.0,1,0
2024_2025,Nott'm Forest,West Ham,8.0,6.0,2,2,0,0,2.0,0,0
2024_2025,Southampton,Everton,4.0,7.0,3,2,0,0,-3.0,1,0
2024_2025,Wolves,Crystal Palace,7.0,3.0,2,3,0,0,4.0,-1,0
2024_2025,Tottenham,Aston Villa,4.0,4.0,3,3,0,0,0.0,0,0
2024_2025,Man United,Chelsea,4.0,4.0,3,4,0,0,0.0,-1,0
2024_2025,Fulham,Brentford,9.0,6.0,1,2,0,0,3.0,-1,0
2024_2025,Brentford,Bournemouth,5.0,7.0,3,2,0,0,-2.0,1,0
2024_2025,Crystal Palace,Fulham,7.0,5.0,3,2,0,0,2.0,1,0
2024_2025,West Ham,Everton,7.0,7.0,2,2,0,0,0.0,0,0
2024_2025,Wolves,Southampton,7.0,7.0,2,3,0,0,0.0,-1,0
2024_2025,Brighton,Man City,7.0,4.0,3,4,0,1,3.0,-1,-1
2024_2025,Liverpool,Aston Villa,4.0,3.0,4,4,1,1,1.0,0,0
2024_2025,Man United,Leicester,3.0,8.0,4,2,1,0,-5.0,2,1
2024_2025,Nott'm Forest,Newcastle,8.0,8.0,1,3,0,0,0.0,-2,0
2024_2025,Tottenham,Ipswich,3.0,8.0,4,1,1,0,-5.0,3,1
2024_2025,Chelsea,Arsenal,3.0,4.0,4,4,1,1,-1.0,0,0
2024_2025,Leicester,Chelsea,13.0,13.0,1,1,0,0,0.0,0,0
2024_2025,Arsenal,Nott'm Forest,13.0,13.0,1,1,0,0,0.0,0,0
2024_2025,Aston Villa,Crystal Palace,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Bournemouth,Brighton,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Everton,Brentford,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Fulham,Wolves,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Man City,Tottenham,14.0,13.0,1,1,0,0,1.0,0,0
2024_2025,Southampton,Liverpool,15.0,15.0,0,0,0,0,0.0,0,0
2024_2025,Ipswich,Man United,14.0,14.0,1,1,0,0,0.0,0,0
2024_2025,Newcastle,West Ham,15.0,16.0,0,0,0,0,-1.0,0,0
2024_2025,Brighton,Southampton,6.0,5.0,1,1,0,0,1.0,0,0
2024_2025,Brentford,Leicester,7.0,7.0,1,1,0,0,0.0,0,0
2024_2025,Crystal Palace,Newcastle,7.0,5.0,1,1,0,0,2.0,0,0
2024_2025,Nott'm Forest,Ipswich,7.0,6.0,1,1,0,0,1.0,0,0
2024_2025,Wolves,Bournemouth,7.0,7.0,1,1,0,0,0.0,0,0
2024_2025,West Ham,Arsenal,5.0,4.0,1,2,0,1,1.0,-1,-1
2024_2025,Chelsea,Aston Villa,3.0,4.0,2,2,1,1,-1.0,0,0
2024_2025,Man United,Everton,3.0,8.0,2,1,1,0,-5.0,1,1
2024_2025,Tottenham,Fulham,3.0,8.0,2,1,1,0,-5.0,1,1
2024_2025,Liverpool,Man City,4.0,5.0,2,2,1,1,-1.0,0,0
2024_2025,Ipswich,Crystal Palace,3.0,3.0,2,2,0,0,0.0,0,0
2024_2025,Leicester,West Ham,3.0,3.0,2,2,0,0,0.0,0,0
2024_2025,Everton,Wolves,3.0,4.0,2,2,0,0,-1.0,0,0
2024_2025,Man City,Nott'm Forest,3.0,4.0,3,2,0,0,-1.0,1,0
2024_2025,Newcastle,Liverpool,4.0,3.0,2,3,0,0,1.0,-1,0
2024_2025,Southampton,Chelsea,5.0,3.0,2,3,0,0,2.0,-1,0
2024_2025,Arsenal,Man United,4.0,3.0,3,3,0,0,1.0,0,0
2024_2025,Aston Villa,Brentford,3.0,4.0,3,2,0,0,-1.0,1,0
2024_2025,Fulham,Brighton,4.0,6.0,2,2,0,0,-2.0,0,0
2024_2025,Bournemouth,Tottenham,5.0,4.0,2,3,0,0,1.0,-1,0
2024_2025,Aston Villa,Southampton,3.0,3.0,4,3,0,0,0.0,1,0
2024_2025,Brentford,Newcastle,3.0,3.0,3,3,0,0,0.0,0,0
2024_2025,Crystal Palace,Man City,4.0,3.0,3,4,0,0,1.0,-1,0
2024_2025,Man United,Nott'm Forest,3.0,3.0,4,3,0,0,0.0,1,0
2024_2025,Fulham,Arsenal,3.0,4.0,2,3,0,0,-1.0,-1,0
2024_2025,Ipswich,Bournemouth,5.0,3.0,3,2,0,0,2.0,1,0
2024_2025,Leicester,Brighton,5.0,3.0,2,2,0,0,2.0,0,0
2024_2025,Tottenham,Chelsea,3.0,4.0,3,3,0,0,-1.0,0,0
2024_2025,West Ham,Wolves,6.0,5.0,3,2,0,0,1.0,1,0
2024_2025,Arsenal,Everton,3.0,10.0,4,2,1,0,-7.0,2,1
2024_2025,Liverpool,Fulham,4.0,6.0,3,3,1,0,-2.0,0,1
2024_2025,Newcastle,Leicester,7.0,6.0,3,3,0,0,1.0,0,0
2024_2025,Wolves,Ipswich,5.0,6.0,3,3,0,0,-1.0,0,0
2024_2025,Nott'm Forest,Aston Villa,7.0,4.0,3,4,0,1,3.0,-1,-1
2024_2025,Brighton,Crystal Palace,7.0,8.0,2,2,0,0,-1.0,0,0
2024_2025,Man City,Man United,4.0,3.0,4,4,1,1,1.0,0,0
2024_2025,Chelsea,Brentford,3.0,8.0,4,2,1,0,-5.0,2,1
2024_2025,Southampton,Tottenham,8.0,3.0,2,4,0,1,5.0,-2,-1
2024_2025,Bournemouth,West Ham,8.0,7.0,2,2,0,0,1.0,0,0
2024_2025,Aston Villa,Man City,7.0,6.0,3,3,0,0,1.0,0,0
2024_2025,Brentford,Nott'm Forest,3.0,7.0,3,2,0,0,-4.0,1,0
2024_2025,Ipswich,Newcastle,7.0,3.0,2,3,0,0,4.0,-1,0
2024_2025,West Ham,Brighton,5.0,6.0,2,2,0,0,-1.0,0,0
2024_2025,Crystal Palace,Arsenal,3.0,3.0,3,4,0,0,0.0,-1,0
2024_2025,Everton,Chelsea,8.0,3.0,1,4,0,1,5.0,-3,-1
2024_2025,Fulham,Southampton,8.0,4.0,2,2,0,0,4.0,0,0
2024_2025,Leicester,Wolves,8.0,8.0,2,2,0,0,0.0,0,0
2024_2025,Man United,Bournemouth,3.0,6.0,3,2,0,0,-3.0,1,0
2024_2025,Tottenham,Liverpool,3.0,4.0,4,3,0,0,-1.0,1,0
2024_2025,Man City,Everton,5.0,4.0,2,2,0,0,1.0,0,0
2024_2025,Bournemouth,Crystal Palace,4.0,5.0,2,3,0,0,-1.0,-1,0
2024_2025,Chelsea,Fulham,4.0,4.0,4,2,0,0,0.0,2,0
2024_2025,Newcastle,Aston Villa,5.0,5.0,3,2,0,0,0.0,1,0
2024_2025,Nott'm Forest,Tottenham,5.0,4.0,2,4,0,0,1.0,-2,0
2024_2025,Southampton,West Ham,4.0,5.0,3,2,0,0,-1.0,1,0
2024_2025,Wolves,Man United,4.0,4.0,2,4,0,0,0.0,-2,0
2024_2025,Liverpool,Leicester,4.0,4.0,3,2,0,0,0.0,1,0
2024_2025,Brighton,Brentford,6.0,6.0,2,3,0,0,0.0,-1,0
2024_2025,Arsenal,Ipswich,6.0,6.0,3,2,0,0,0.0,1,0
2024_2025,Leicester,Man City,3.0,3.0,2,3,0,0,0.0,-1,0
2024_2025,Crystal Palace,Southampton,3.0,3.0,4,4,0,0,0.0,0,0
2024_2025,Everton,Nott'm Forest,3.0,3.0,2,2,0,0,0.0,0,0
2024_2025,Fulham,Bournemouth,3.0,3.0,2,3,0,0,0.0,-1,0
2024_2025,Tottenham,Wolves,3.0,3.0,4,2,0,0,0.0,2,0
2024_2025,West Ham,Liverpool,3.0,3.0,3,3,0,0,0.0,0,0
2024_2025,Aston Villa,Brighton,4.0,3.0,2,2,0,0,1.0,0,0
2024_2025,Ipswich,Chelsea,3.0,4.0,2,3,0,0,-1.0,-1,0
2024_2025,Man United,Newcastle,4.0,4.0,3,3,0,0,0.0,0,0
2024_2025,Brentford,Arsenal,5.0,5.0,3,3,0,0,0.0,0,0
2024_2025,Tottenham,Newcastle,6.0,5.0,3,3,0,0,1.0,0,0
2024_2025,Aston Villa,Leicester,5.0,6.0,3,3,0,0,-1.0,0,0
2024_2025,Bournemouth,Everton,6.0,6.0,3,3,0,0,0.0,0,0
2024_2025,Crystal Palace,Chelsea,6.0,5.0,3,3,0,0,1.0,0,0
2024_2025,Man City,West Ham,6.0,6.0,3,3,0,0,0.0,0,0
2024_2025,Southampton,Brentford,6.0,3.0,3,3,0,0,3.0,0,0
2024_2025,Brighton,Arsenal,5.0,3.0,3,3,0,0,2.0,0,0
2024_2025,Fulham,Ipswich,7.0,6.0,3,2,0,0,1.0,1,0
2024_2025,Liverpool,Man United,7.0,6.0,3,3,0,0,1.0,0,0
2024_2025,Wolves,Nott'm Forest,8.0,8.0,2,2,0,0,0.0,0,0
2024_2025,Brentford,Man City,3.0,3.0,3,2,0,0,0.0,1,0
2024_2025,Chelsea,Bournemouth,3.0,3.0,2,2,0,0,0.0,0,0
2024_2025,West Ham,Fulham,4.0,5.0,2,2,0,0,-1.0,0,0
2024_2025,Nott'm Forest,Liverpool,3.0,3.0,2,3,0,0,0.0,-1,0
2024_2025,Everton,Aston Villa,6.0,5.0,2,2,0,0,1.0,0,0
2024_2025,Leicester,Crystal Palace,4.0,3.0,2,2,0,0,1.0,0,0
2024_2025,Newcastle,Wolves,3.0,4.0,3,2,0,0,-1.0,1,0
2024_2025,Arsenal,Tottenham,3.0,3.0,4,3,0,0,0.0,1,0
2024_2025,Ipswich,Brighton,4.0,5.0,2,2,0,0,-1.0,0,0
2024_2025,Man United,Southampton,4.0,4.0,2,2,0,0,0.0,0,0
2024_2025,Newcastle,Bournemouth,3.0,4.0,4,3,0,0,-1.0,1,0
2024_2025,Brentford,Liverpool,4.0,4.0,3,4,0,0,0.0,-1,0
2024_2025,Leicester,Fulham,3.0,4.0,3,3,0,0,-1.0,0,0
2024_2025,West Ham,Crystal Palace,4.0,3.0,3,3,0,0,1.0,0,0
2024_2025,Arsenal,Aston Villa,3.0,3.0,4,3,0,0,0.0,1,0
2024_2025,Everton,Tottenham,4.0,4.0,2,3,0,0,0.0,-1,0
2024_2025,Man United,Brighton,3.0,3.0,3,2,0,0,0.0,1,0
2024_2025,Nott'm Forest,Southampton,5.0,3.0,3,2,0,0,2.0,1,0
2024_2025,Ipswich,Man City,3.0,5.0,3,2,0,0,-2.0,1,0
2024_2025,Chelsea,Wolves,6.0,5.0,2,3,0,0,1.0,-1,0
2024_2025,Bournemouth,Nott'm Forest,7.0,6.0,3,3,0,0,1.0,0,0
2024_2025,Brighton,Everton,6.0,6.0,3,2,0,0,0.0,1,0
2024_2025,Liverpool,Ipswich,4.0,6.0,4,3,1,0,-2.0,1,1
2024_2025,Southampton,Newcastle,6.0,7.0,3,3,0,0,-1.0,0,0
2024_2025,Wolves,Arsenal,5.0,3.0,3,4,0,1,2.0,-1,-1
2024_2025,Man City,Chelsea,3.0,5.0,4,3,1,0,-2.0,1,1
2024_2025,Crystal Palace,Brentford,8.0,8.0,3,2,0,0,0.0,1,0
2024_2025,Tottenham,Leicester,3.0,8.0,4,2,1,0,-5.0,2,1
2024_2025,Aston Villa,West Ham,5.0,8.0,3,2,1,0,-3.0,1,1
2024_2025,Fulham,Man United,8.0,3.0,2,4,0,1,5.0,-2,-1
2024_2025,Nott'm Forest,Brighton,7.0,7.0,2,2,0,0,0.0,0,0
2024_2025,Bournemouth,Liverpool,7.0,3.0,2,4,0,1,4.0,-2,-1
2024_2025,Everton,Leicester,7.0,6.0,2,2,0,0,1.0,0,0
2024_2025,Ipswich,Southampton,7.0,7.0,2,2,0,0,0.0,0,0
2024_2025,Newcastle,Fulham,7.0,6.0,2,2,0,0,1.0,0,0
2024_2025,Wolves,Aston Villa,7.0,3.0,2,4,0,1,4.0,-2,-1
2024_2025,Brentford,Tottenham,7.0,3.0,1,4,0,1,4.0,-3,-1
2024_2025,Man United,Crystal Palace,3.0,7.0,4,1,1,0,-4.0,3,1
2024_2025,Arsenal,Man City,4.0,4.0,3,4,1,1,0.0,-1,0
2024_2025,Chelsea,West Ham,9.0,8.0,2,1,0,0,1.0,1,0
2024_2025,Everton,Liverpool,4.0,3.0,2,4,0,0,1.0,-2,0
2024_2025,Brighton,Chelsea,6.0,6.0,2,2,0,0,0.0,0,0
2024_2025,Leicester,Arsenal,8.0,10.0,2,2,0,0,-2.0,0,0
2024_2025,Aston Villa,Ipswich,6.0,7.0,2,2,0,0,-1.0,0,0
2024_2025,Fulham,Nott'm Forest,7.0,4.0,2,2,0,0,3.0,0,0
2024_2025,Man City,Newcastle,4.0,7.0,3,3,1,0,-3.0,0,1
2024_2025,Southampton,Bournemouth,7.0,7.0,2,2,0,0,0.0,0,0
2024_2025,West Ham,Brentford,12.0,13.0,1,1,0,0,-1.0,0,0
2024_2025,Crystal Palace,Everton,5.0,3.0,2,3,0,0,2.0,-1,0
2024_2025,Liverpool,Wolves,4.0,7.0,3,1,0,0,-3.0,2,0
2024_2025,Tottenham,Man United,7.0,9.0,3,2,0,0,-2.0,1,0
2024_2025,Aston Villa,Liverpool,4.0,3.0,2,4,0,0,1.0,-2,0
2024_2025,Leicester,Brentford,6.0,6.0,2,1,0,0,0.0,1,0
2024_2025,Everton,Man United,7.0,6.0,3,1,0,0,1.0,2,0
2024_2025,Arsenal,West Ham,7.0,7.0,1,1,0,0,0.0,0,0
2024_2025,Bournemouth,Wolves,7.0,6.0,2,2,0,0,1.0,0,0
2024_2025,Fulham,Crystal Palace,7.0,7.0,2,2,0,0,0.0,0,0
