Season,Date,HomeTeam,AwayTeam,home_xg_xg_for_last_5,home_xg_xg_against_last_5,home_xg_xg_diff_last_5,home_xg_xg_for_last_10,home_xg_xg_against_last_10,home_xg_xg_diff_last_10,home_xg_xg_perf_for_last_10,home_xg_xg_perf_against_last_10,home_xg_season_xg_for_pm,home_xg_season_xg_against_pm,home_xg_season_xg_diff_pm,away_xg_xg_for_last_5,away_xg_xg_against_last_5,away_xg_xg_diff_last_5,away_xg_xg_for_last_10,away_xg_xg_against_last_10,away_xg_xg_diff_last_10,away_xg_xg_perf_for_last_10,away_xg_xg_perf_against_last_10,away_xg_season_xg_for_pm,away_xg_season_xg_against_pm,away_xg_season_xg_diff_pm,diff_xg_xg_for_last_5,diff_xg_xg_against_last_5,diff_xg_xg_diff_last_5,diff_xg_xg_for_last_10,diff_xg_xg_against_last_10,diff_xg_xg_diff_last_10,diff_xg_xg_perf_for_last_10,diff_xg_xg_perf_against_last_10,diff_xg_season_xg_for_pm,diff_xg_season_xg_against_pm,diff_xg_season_xg_diff_pm,understat_home_prob,understat_draw_prob,understat_away_prob,home_elo,away_elo,elo_diff,elo_expected_home,home_squad_value_m,home_value_rank,home_value_share,away_squad_value_m,away_value_rank,away_value_share,value_diff_m,value_rank_diff,value_log_ratio
2022_2023,2023-01-22,Leeds,Brentford,1.3118,2.4936,-1.1818,1.5577999999999999,1.9885000000000002,-0.43070000000000014,-0.05780000000000005,0.11149999999999997,1.4461111111111111,1.7869444444444444,-0.3408333333333333,2.0908,1.2006,0.8902000000000001,1.7329999999999999,1.4027999999999998,0.3302,-0.13300000000000003,-0.3028,1.611263157894737,1.422684210526316,0.18857894736842104,-0.7790000000000001,1.293,-2.072,-0.17520000000000002,0.5857000000000003,-0.7609000000000001,0.07519999999999999,0.4143,-0.16515204678362583,0.36426023391812845,-0.5294122807017544,0.282,0.599,0.119,1706.45825195,1779.64672852,-73.18847656999992,0.3962041015739553,345.15,17,0.0305,371.2,16,0.0328,-26.05000000000001,-1,-0.07276189576256102
2022_2023,2023-01-22,Man City,Wolves,2.2648,0.8642000000000001,1.4006000000000003,1.8799,1.1677,0.7122000000000002,-0.17989999999999995,-0.06770000000000005,2.2139473684210524,0.9203157894736841,1.2936315789473685,0.7920000000000001,1.5442,-0.7521999999999998,0.9511000000000001,1.4381,-0.4870000000000001,-0.05110000000000005,0.06189999999999994,0.9301052631578948,1.3801052631578947,-0.44999999999999996,1.4727999999999999,-0.6799999999999999,2.1528,0.9287999999999998,-0.2704,1.1992000000000003,-0.12879999999999991,-0.1296,1.2838421052631577,-0.45978947368421064,1.7436315789473684,0.95,0.041,0.009,2023.02734375,1697.67871094,325.34863281,0.8667885425108461,1150.0,1,0.1016,497.65,10,0.044,652.35,9,0.8376202026652233
2022_2023,2023-01-22,Arsenal,Man United,2.0804,1.0732,1.0072000000000005,2.1008,0.9260999999999999,1.1747,0.09919999999999998,-0.3261,2.0925555555555557,0.9257777777777778,1.1667777777777777,2.1868000000000003,0.5788,1.608,1.9019999999999997,0.8036,1.0983999999999998,-0.2019999999999999,-0.1036,1.725421052631579,1.0651052631578948,0.6603157894736842,-0.10640000000000027,0.49439999999999995,-0.6007999999999996,0.1988000000000003,0.12249999999999994,0.07630000000000026,0.3011999999999999,-0.2225,0.36713450292397676,-0.13932748538011697,0.5064619883040935,0.936,0.054,0.01,1940.84387207,1871.59631348,69.24755859000015,0.5983562931792717,1000.0,2,0.0883,847.75,4,0.0749,152.25,2,0.16516949797638913
2022_2023,2023-01-23,Fulham,Tottenham,1.4456,1.387,0.058599999999999985,1.6905000000000001,1.6572,0.03330000000000002,-0.09049999999999996,-0.7571999999999999,1.4369999999999998,1.9769999999999999,-0.5399999999999999,1.1986,1.7284000000000002,-0.5298000000000004,1.4809,1.5551,-0.07420000000000002,0.2190999999999999,0.5448999999999999,1.6039999999999999,1.33535,0.26864999999999994,0.2469999999999999,-0.34140000000000015,0.5884000000000004,0.2096,0.10210000000000008,0.10750000000000004,-0.3095999999999999,-1.3020999999999998,-0.16700000000000004,0.6416499999999998,-0.8086499999999999,0.363,0.338,0.299,1721.99316406,1852.72338867,-130.73022461000005,0.3202673015378293,295.1,19,0.0261,649.1,6,0.0573,-354.0,-13,-0.7882725060905291
2022_2023,2023-02-03,Chelsea,Fulham,1.6481999999999999,1.1108,0.5373999999999999,1.3071000000000002,1.3347,-0.027599999999999902,-0.6071,-0.2346999999999999,1.34825,1.3931,-0.04485,1.1244,1.5014,-0.37699999999999995,1.5106,1.6855,-0.1749,-0.21059999999999998,-0.6855,1.4206190476190477,1.9301904761904762,-0.5095714285714286,0.5237999999999998,-0.39060000000000006,0.9143999999999999,-0.2034999999999998,-0.3508,0.1473000000000001,-0.39649999999999996,0.4508000000000001,-0.07236904761904772,-0.5370904761904762,0.46472142857142856,0.633,0.254,0.113,1870.25158691,1716.51513672,153.7364501899999,0.7078527521279021,994.95,3,0.0879,295.1,19,0.0261,699.85,16,1.215378202690781
2022_2023,2023-02-04,Everton,Arsenal,0.7882,1.9288,-1.1406000000000003,0.9270000000000002,1.7863,-0.8593,-0.22700000000000004,-0.0862999999999999,1.0082,1.7511000000000003,-0.7429,2.2050000000000005,1.0252000000000001,1.1798000000000006,2.1091,0.8767999999999999,1.2323,0.09089999999999997,-0.27680000000000005,2.1352105263157894,0.8913684210526316,1.243842105263158,-1.4168000000000005,0.9036,-2.320400000000001,-1.1821000000000002,0.9095000000000001,-2.0915999999999997,-0.3179,0.19050000000000014,-1.1270105263157895,0.8597315789473687,-1.9867421052631582,0.768,0.167,0.065,1666.92407227,1946.26928711,-279.34521484000015,0.1668608673437143,413.15,14,0.0365,1000.0,2,0.0883,-586.85,-12,-0.8839445558349438
2022_2023,2023-02-04,Aston Villa,Leicester,1.3502000000000003,1.6088,-0.2586000000000006,1.2922,1.7474999999999998,-0.4553,0.3078,-0.3474999999999999,1.20525,1.46895,-0.26370000000000005,0.9576,1.7644000000000002,-0.8068000000000003,1.1,1.4433,-0.34329999999999994,0.2,-0.3433,1.0514,1.4951,-0.44370000000000004,0.3926000000000003,-0.15560000000000018,0.5481999999999997,0.19219999999999993,0.3041999999999998,-0.11200000000000004,0.1078,-0.004199999999999926,0.15385000000000004,-0.026150000000000118,0.18,0.159,0.212,0.628,1766.03100586,1745.92407227,20.106933590000153,0.5289039421612771,509.55,9,0.045,490.7,11,0.0433,18.850000000000023,2,0.03769504017884503
2022_2023,2023-02-04,Brentford,Southampton,1.467,0.9545999999999999,0.5124000000000001,1.5595,1.2246,0.33490000000000003,-0.15950000000000003,-0.1246,1.53925,1.3703,0.16895,0.9581999999999997,1.2137999999999998,-0.2555999999999997,1.1097,1.3626999999999998,-0.253,-0.30970000000000014,0.33729999999999966,1.0473000000000001,1.46095,-0.41364999999999996,0.5088000000000004,-0.2591999999999999,0.7679999999999998,0.4498000000000002,-0.1380999999999999,0.5879000000000001,0.1502000000000001,-0.46189999999999964,0.4919499999999999,-0.0906499999999999,0.5826,0.815,0.138,0.048,1778.54077148,1651.43774414,127.10302734000015,0.6751702845854279,371.2,16,0.0328,419.95,13,0.0371,-48.75,-3,-0.12339465565959067
2022_2023,2023-02-04,Brighton,Bournemouth,1.8034000000000003,1.749,0.054400000000000136,1.7231999999999998,1.4325,0.29070000000000007,0.5767999999999999,0.16750000000000004,1.7849473684210526,1.3059473684210525,0.4789999999999999,0.8184000000000001,1.9027999999999998,-1.0843999999999998,1.0532,1.7919,-0.7387,-0.1532,0.2081,0.8707499999999999,1.74615,-0.8754,0.9850000000000002,-0.15379999999999971,1.1388,0.6699999999999999,-0.35939999999999994,1.0294,0.7299999999999999,-0.04059999999999997,0.9141973684210527,-0.44020263157894757,1.3543999999999998,0.794,0.141,0.065,1821.90795898,1635.52563477,186.3823242100002,0.7451485756793433,529.8,8,0.0468,287.2,20,0.0254,242.59999999999997,12,0.6123207396639002
2022_2023,2023-02-04,Man United,Crystal Palace,1.8137999999999999,1.064,0.7498000000000001,1.7582,1.028,0.7301999999999998,-0.05819999999999992,-0.02799999999999998,1.65275,1.157,0.49575,0.8248,1.5058,-0.6810000000000004,0.8326,1.4950999999999999,-0.6625,-0.2326,-0.09510000000000006,0.99215,1.5244499999999999,-0.5323,0.9889999999999999,-0.44179999999999997,1.4308000000000005,0.9256,-0.46709999999999985,1.3926999999999998,0.17440000000000008,0.06710000000000008,0.6606,-0.36744999999999983,1.02805,0.547,0.267,0.186,1866.17077637,1741.84655762,124.32421875,0.6716523096960253,847.75,4,0.0749,323.05,18,0.0285,524.7,14,0.9647786710015734
2022_2023,2023-02-04,Wolves,Liverpool,0.7834000000000001,1.7538,-0.9703999999999997,0.8756,1.6461,-0.7705,-0.07560000000000004,0.15389999999999998,0.9070500000000001,1.4775,-0.5704499999999999,2.0454,1.78,0.2653999999999997,2.0784,1.8752,0.2032000000000001,-0.7784000000000001,-0.5751999999999999,2.0950526315789477,1.6840526315789475,0.41100000000000003,-1.2619999999999998,-0.0262,-1.2357999999999993,-1.2027999999999999,-0.22910000000000008,-0.9737,0.7028000000000001,0.7290999999999999,-1.1880026315789476,-0.20655263157894743,-0.9814499999999999,0.707,0.172,0.122,1695.0546875,1962.83691406,-267.78222656,0.1763204605852321,497.65,10,0.044,811.85,5,0.0717,-314.20000000000005,-5,-0.48941857534105093
2022_2023,2023-02-04,Newcastle,West Ham,1.7838,0.6244,1.1594000000000002,1.8151,0.7030000000000001,1.1121,-0.21509999999999999,-0.5029999999999999,1.8673000000000002,1.0287000000000002,0.8385999999999999,1.3326,1.1506,0.18200000000000022,1.304,1.3114000000000001,-0.007399999999999895,-0.504,0.0886000000000001,1.31285,1.1641,0.14874999999999997,0.45120000000000005,-0.5262000000000001,0.9774,0.5110999999999999,-0.6084,1.1195,0.28890000000000005,-0.5916,0.5544500000000001,-0.13539999999999974,0.68985,0.33,0.31,0.36,1854.85754395,1747.41137695,107.44616700000006,0.6498795627864197,541.6,7,0.0478,465.6,12,0.0411,76.0,5,0.15120082518083724
2022_2023,2023-02-05,Nott'm Forest,Leeds,1.2026,1.3494,-0.14680000000000004,1.1450999999999998,1.642,-0.4969,-0.24509999999999996,-0.442,1.07715,1.6734000000000002,-0.5962500000000001,1.0434,2.0118,-0.9683999999999999,1.3931,1.9234000000000002,-0.5303,0.10689999999999993,0.07659999999999997,1.389736842105263,1.7018947368421051,-0.31215789473684213,0.1591999999999998,-0.6624000000000001,0.8215999999999999,-0.24800000000000022,-0.2814000000000003,0.033399999999999985,-0.35199999999999987,-0.5186,-0.3125868421052629,-0.028494736842104906,-0.2840921052631579,0.087,0.291,0.622,1655.09960938,1707.56433105,-52.46472167000002,0.4250658987151443,376.25,15,0.0332,345.15,17,0.0305,31.100000000000023,2,0.08627471091360099
2022_2023,2023-02-05,Tottenham,Man City,1.2206,1.4964000000000002,-0.2758000000000003,1.5144,1.4934,0.020999999999999974,0.2855999999999999,0.4066000000000001,1.574952380952381,1.3238095238095238,0.2511428571428571,2.098,0.8372000000000002,1.2608000000000004,2.1216,1.0147,1.1069,-0.12159999999999993,-0.014700000000000036,2.26965,0.8977499999999999,1.3719,-0.8774,0.6592,-1.5366000000000006,-0.6072,0.4787000000000001,-1.0859,0.40719999999999984,0.4213000000000001,-0.6946976190476188,0.42605952380952383,-1.1207571428571428,0.557,0.272,0.17,1858.20129395,2025.65148926,-167.45019531000003,0.2760938707685584,649.1,6,0.0573,1150.0,1,0.1016,-500.9,-5,-0.571930433317873
2022_2023,2023-02-08,Man United,Leeds,1.7384,1.2224,0.5160000000000001,1.8921,1.0458,0.8462999999999999,-0.0920999999999999,-0.04579999999999997,1.6726190476190477,1.1676190476190476,0.5049999999999999,1.1472000000000002,1.246,-0.09879999999999996,1.3859,1.8912,-0.5053000000000001,0.11409999999999994,0.008799999999999975,1.3764,1.6334499999999998,-0.25705,0.5911999999999997,-0.023600000000000065,0.6148000000000001,0.5062,-0.8453999999999999,1.3516,-0.20619999999999983,-0.05459999999999995,0.2962190476190476,-0.4658309523809523,0.7620499999999999,0.756,0.174,0.07,1870.37194824,1699.21447754,171.15747069999998,0.7281509846167181,847.75,4,0.0749,345.15,17,0.0305,502.6,13,0.8986066758562635
2022_2023,2023-02-11,West Ham,Chelsea,1.3828,1.0188,0.36400000000000016,1.1832,1.2102,-0.026999999999999913,-0.2832,0.1898000000000001,1.3111904761904762,1.1671904761904763,0.14399999999999996,1.6565999999999999,1.0124,0.6441999999999999,1.3283999999999998,1.3109,0.017500000000000106,-0.7284,-0.3108999999999999,1.3514285714285716,1.350238095238095,0.0011904761904761915,-0.2737999999999998,0.006399999999999961,-0.2801999999999997,-0.14519999999999977,-0.10070000000000001,-0.04450000000000002,0.44520000000000004,0.5007,-0.040238095238095406,-0.18304761904761868,0.14280952380952378,0.39,0.331,0.279,1751.38952637,1865.21569824,-113.82617186999984,0.341810562431792,465.6,12,0.0411,994.95,3,0.0879,-529.35,-9,-0.7593655882224467
2022_2023,2023-02-11,Arsenal,Brentford,1.9654000000000003,1.2382,0.7272000000000005,2.0959,0.8838000000000001,1.2121,0.00409999999999997,-0.18380000000000002,2.06295,0.9513999999999999,1.11155,1.4898,0.9066000000000001,0.5832,1.6510000000000002,1.2333,0.41770000000000007,0.04899999999999995,-0.13329999999999997,1.5786666666666667,1.3357142857142859,0.24295238095238092,0.47560000000000024,0.3315999999999999,0.14400000000000046,0.44489999999999963,-0.3494999999999999,0.7943999999999999,-0.04489999999999998,-0.050500000000000045,0.4842833333333332,-0.38431428571428594,0.8685976190476191,0.174,0.224,0.603,1932.35388184,1785.5625,146.79138184,0.6995170424849835,1000.0,2,0.0883,371.2,16,0.0328,628.8,14,0.9910142780700916
2022_2023,2023-02-11,Crystal Palace,Brighton,0.7502,1.7406,-0.9904000000000004,0.9109,1.5087,-0.5978000000000001,-0.2109,-0.20870000000000005,1.0106190476190475,1.5504285714285713,-0.5398095238095239,2.1134,1.5892,0.5242000000000002,1.7686999999999997,1.5038,0.2649000000000001,0.6312999999999999,0.09620000000000004,1.8235500000000002,1.28605,0.5375000000000001,-1.3632,0.15139999999999998,-1.5146000000000006,-0.8577999999999997,0.004899999999999904,-0.8627000000000002,-0.8421999999999998,-0.30490000000000006,-0.8129309523809527,0.26437857142857135,-1.0773095238095238,0.065,0.149,0.787,1737.64538574,1824.99304199,-87.34765625,0.3768797074455522,323.05,18,0.0285,529.8,8,0.0468,-206.74999999999994,-10,-0.4946924668337948
2022_2023,2023-02-11,Fulham,Nott'm Forest,0.9244,1.6445999999999998,-0.7202,1.3124,1.6305999999999998,-0.3182,-0.31239999999999996,-0.8305999999999999,1.3784545454545454,1.9067727272727275,-0.5283181818181818,1.1738000000000002,1.1465999999999998,0.02719999999999998,1.1588999999999998,1.5440999999999998,-0.38520000000000004,-0.15889999999999999,-0.3441000000000001,1.0417142857142856,1.6471904761904759,-0.6054761904761905,-0.24940000000000018,0.498,-0.7474,0.1535000000000002,0.08650000000000002,0.06700000000000006,-0.15349999999999997,-0.4864999999999998,0.3367402597402598,0.25958225108225164,0.0771580086580087,0.658,0.224,0.118,1721.55102539,1663.44946289,58.1015625,0.5828440395635595,295.1,19,0.0261,376.25,15,0.0332,-81.14999999999998,-4,-0.24293953411419172
2022_2023,2023-02-11,Leicester,Tottenham,1.395,1.7114000000000005,-0.31640000000000024,1.2843,1.4737,-0.18939999999999993,0.2157,-0.17369999999999997,1.1202857142857143,1.4952857142857143,-0.37500000000000006,1.3912,1.4078,-0.016600000000000302,1.5001000000000002,1.4579,0.042199999999999974,0.29989999999999994,0.24210000000000004,1.568,1.2988181818181819,0.26918181818181813,0.0038000000000000256,0.30360000000000054,-0.29979999999999996,-0.2158000000000002,0.015800000000000036,-0.23159999999999992,-0.08419999999999994,-0.4158,-0.44771428571428573,0.19646753246753246,-0.6441818181818182,0.428,0.307,0.265,1759.25036621,1869.27246094,-110.02209472999994,0.3467540222601108,490.7,11,0.0433,649.1,6,0.0573,-158.40000000000003,-5,-0.27975384494356526
2022_2023,2023-02-11,Southampton,Wolves,0.7455999999999998,1.4857999999999998,-0.7401999999999997,1.0501999999999998,1.5184000000000002,-0.46820000000000006,-0.3502000000000001,0.4815999999999997,1.0280952380952382,1.504095238095238,-0.47600000000000003,1.0658,1.7688,-0.7029999999999997,1.0531000000000001,1.6507,-0.5976000000000001,-0.05310000000000005,-0.05070000000000006,0.9892380952380952,1.469142857142857,-0.4799047619047619,-0.32020000000000026,-0.28300000000000014,-0.03720000000000001,-0.0029000000000003467,-0.13229999999999986,0.12940000000000007,-0.2971000000000001,0.5322999999999998,0.03885714285714292,0.034952380952380846,0.0039047619047618554,0.565,0.289,0.147,1644.41601562,1719.13122559,-74.71520996999993,0.394103569846124,419.95,13,0.0371,497.65,10,0.044,-77.69999999999999,-3,-0.16976136212043638
2022_2023,2023-02-11,Bournemouth,Newcastle,0.9114000000000001,2.0314,-1.1199999999999999,1.0630000000000002,1.9237000000000002,-0.8606999999999999,-0.16299999999999998,0.07629999999999999,0.8725238095238096,1.784761904761905,-0.9122380952380953,1.6768,0.8178000000000001,0.8590000000000003,1.8245999999999998,0.8247,0.9999,-0.22459999999999997,-0.5246999999999999,1.836904761904762,1.0405714285714285,0.7963333333333333,-0.7654,1.2136,-1.979,-0.7615999999999996,1.0990000000000002,-1.8605999999999998,0.06159999999999999,0.601,-0.9643809523809524,0.7441904761904765,-1.7085714285714286,0.33,0.339,0.331,1632.44067383,1850.87939453,-218.4387207,0.22141586987358,287.2,20,0.0254,541.6,7,0.0478,-254.40000000000003,-13,-0.6343488844239961
2022_2023,2023-02-12,Leeds,Man United,1.1548,1.0884,0.06640000000000006,1.2449999999999999,1.8436999999999997,-0.5987,0.2549999999999999,-0.04370000000000002,1.3372857142857144,1.6509047619047617,-0.31361904761904763,1.5436,1.1976,0.3460000000000001,1.9170000000000003,1.0013,0.9156999999999998,-0.016999999999999914,0.19870000000000002,1.6875,1.1397727272727272,0.5477272727272727,-0.38880000000000003,-0.10919999999999996,-0.2796,-0.6720000000000004,0.8423999999999996,-1.5143999999999997,0.2719999999999998,-0.24240000000000003,-0.3502142857142856,0.5111320346320345,-0.8613463203463203,0.526,0.247,0.227,1704.67956543,1864.90686035,-160.22729492000008,0.2844808440921159,345.15,17,0.0305,847.75,4,0.0749,-502.6,-13,-0.8986066758562635
2022_2023,2023-02-12,Man City,Aston Villa,1.7802000000000002,1.1064000000000003,0.6738000000000005,2.0128,1.1039999999999999,0.9088,-0.3127999999999999,-0.10400000000000002,2.1984285714285714,0.9227142857142858,1.2757142857142856,1.3116000000000003,1.407,-0.0954000000000006,1.371,1.7081,-0.3371,0.42899999999999994,-0.20809999999999995,1.2192380952380955,1.5179523809523812,-0.29871428571428577,0.4685999999999999,-0.30059999999999976,0.7692000000000011,0.6417999999999999,-0.6041000000000001,1.2459,-0.7417999999999998,0.10409999999999993,0.979190476190476,-0.5952380952380953,1.5744285714285713,0.978,0.019,0.003,2014.58032227,1752.70471191,261.8756103599999,0.8186870257849233,1150.0,1,0.1016,509.55,9,0.045,640.45,8,0.813989238082593
2022_2023,2023-02-13,Liverpool,Everton,1.6044000000000005,1.9682,-0.36380000000000035,1.9845,1.8899000000000001,0.09460000000000009,-0.7845000000000001,-0.28989999999999994,2.0554,1.7314999999999998,0.3239000000000001,0.9612,1.8226,-0.8614000000000003,1.1301,1.7418999999999998,-0.6117999999999999,-0.3301,-0.14189999999999992,1.0598095238095238,1.7005714285714286,-0.6407619047619048,0.6432000000000004,0.14559999999999995,0.49759999999999993,0.8543999999999998,0.14800000000000035,0.7064,-0.4544000000000001,-0.14800000000000002,0.9955904761904764,0.030928571428571194,0.9646619047619048,0.848,0.122,0.03,1938.76025391,1680.83947754,257.9207763700001,0.8152831459271774,811.85,5,0.0717,413.15,14,0.0365,398.70000000000005,9,0.6755048708859301
2022_2023,2023-02-15,Arsenal,Man City,1.5946000000000002,1.4418,0.15280000000000057,2.0747,1.039,1.0356999999999998,0.02529999999999997,-0.339,2.0298095238095235,1.0096666666666667,1.020142857142857,2.1582,1.0626000000000002,1.0956000000000006,2.3034,1.0621,1.2413,-0.40339999999999987,0.03789999999999997,2.2625909090909087,0.8932727272727273,1.3693181818181819,-0.5635999999999997,0.37919999999999976,-0.9428,-0.2286999999999999,-0.02310000000000012,-0.20560000000000023,0.42869999999999986,-0.3769,-0.23278138528138514,0.11639393939393938,-0.34917532467532486,0.289,0.276,0.434,1926.0369873,2016.03466797,-89.99768067000014,0.3733040418015065,1000.0,2,0.0883,1150.0,1,0.1016,-150.0,-1,-0.13976194237515874
2022_2023,2023-02-18,Aston Villa,Arsenal,1.1232000000000002,2.0152,-0.8920000000000006,1.0529000000000002,1.9686,-0.9157,0.44709999999999994,-0.16859999999999997,1.1763181818181818,1.6130454545454547,-0.43672727272727274,1.7406000000000001,1.6514,0.08920000000000058,1.9441,1.2192,0.7249000000000001,-0.24410000000000004,-0.2192,2.014863636363636,1.0550454545454546,0.9598181818181818,-0.6174,0.3638000000000001,-0.9812000000000012,-0.8911999999999998,0.7493999999999998,-1.6406,0.6912,0.050600000000000034,-0.8385454545454543,0.558,-1.3965454545454545,0.016,0.062,0.922,1747.88244629,1915.75280762,-167.87036133000015,0.2756107226405177,509.55,9,0.045,1000.0,2,0.0883,-490.45,-7,-0.6742272957074343
2022_2023,2023-02-18,Brentford,Crystal Palace,1.6219999999999999,0.952,0.6699999999999999,1.768,1.0244,0.7436,0.03199999999999996,-0.2244,1.6057727272727271,1.3371363636363638,0.2686363636363636,0.7782,1.9375999999999998,-1.1594000000000002,0.9033,1.6378999999999997,-0.7346,-0.20329999999999998,-0.23790000000000006,1.0068636363636363,1.6004090909090911,-0.5935454545454545,0.8437999999999999,-0.9855999999999998,1.8294000000000001,0.8647,-0.6134999999999997,1.4782000000000002,0.23529999999999995,0.013500000000000068,0.5989090909090908,-0.2632727272727273,0.8621818181818182,0.181,0.31,0.509,1788.51147461,1736.90576172,51.60571288999995,0.5737252087354416,371.2,16,0.0328,323.05,18,0.0285,48.14999999999998,2,0.13893389090787103
